OBS_STATUS;TERRITORIO;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
P;ES613;2021;PLAZ_MEDI_ESTI;2739.221368287;A
P;ES614;2021;PLAZ_MEDI_ESTI;6451.561514178;A
P;ES615;2021;PLAZ_MEDI_ESTI;13867.127265956;A
P;ES616;2021;PLAZ_MEDI_ESTI;2943.856317657;A
P;ES617;2021;PLAZ_MEDI_ESTI;15403.437564855;A
P;ES618;2021;PLAZ_MEDI_ESTI;1539.060944045;A
P;ES61;2021;PLAZ_MEDI_ESTI;66620.027719256;A
A;ES611;2020;PARC_MEDI_ESTI;2402.568975706;A
A;ES611;2019;PARC_MEDI_ESTI;2667.498656304;A
A;ES611;2018;PARC_MEDI_ESTI;2654.724846157;A
A;ES611;2017;PARC_MEDI_ESTI;2589.967580406;A
A;ES611;2016;PARC_MEDI_ESTI;2565.122563257;A
A;ES611;2015;PARC_MEDI_ESTI;2498.67058895;A
A;ES611;2014;PARC_MEDI_ESTI;2550.50000487;A
A;ES611;2013;PARC_MEDI_ESTI;2637.95471262;A
A;ES611;2012;PARC_MEDI_ESTI;2624.63751229;A
A;ES611;2011;PARC_MEDI_ESTI;2585.44411435;A
A;ES611;2010;PARC_MEDI_ESTI;2576.08998473;A
A;ES611;2009;PARC_MEDI_ESTI;2595.167785143;A
A;ES611;2008;PARC_MEDI_ESTI;2509.18629999;A
A;ES611;2007;PARC_MEDI_ESTI;2892.849994744;A
A;ES612;2020;PARC_MEDI_ESTI;3597.09380268;A
A;ES612;2019;PARC_MEDI_ESTI;4944.534413512;A
A;ES612;2018;PARC_MEDI_ESTI;4941.40127489;A
A;ES612;2017;PARC_MEDI_ESTI;5059.9626873;A
A;ES612;2016;PARC_MEDI_ESTI;5287.66004225;A
A;ES612;2015;PARC_MEDI_ESTI;5088.13377991;A
A;ES612;2014;PARC_MEDI_ESTI;5060.31562222;A
A;ES612;2013;PARC_MEDI_ESTI;5124.23994393;A
A;ES612;2012;PARC_MEDI_ESTI;5051.863261934;A
A;ES612;2011;PARC_MEDI_ESTI;4642.037920921;A
A;ES612;2010;PARC_MEDI_ESTI;4665.378721357;A
A;ES612;2009;PARC_MEDI_ESTI;4569.984156624;A
A;ES612;2008;PARC_MEDI_ESTI;4625.826480832;A
A;ES612;2007;PARC_MEDI_ESTI;5032.225498844;A
A;ES613;2020;PARC_MEDI_ESTI;953.571914086;A
A;ES613;2019;PARC_MEDI_ESTI;1121.409189845;A
A;ES613;2018;PARC_MEDI_ESTI;1110.965728963;A
A;ES613;2017;PARC_MEDI_ESTI;1113.92650537;A
A;ES613;2016;PARC_MEDI_ESTI;1108.98824237;A
A;ES613;2015;PARC_MEDI_ESTI;1089.96614704;A
A;ES613;2014;PARC_MEDI_ESTI;1085.02139152;A
A;ES613;2013;PARC_MEDI_ESTI;1082.18951613;A
A;ES613;2012;PARC_MEDI_ESTI;1084.250000003;A
A;ES613;2011;PARC_MEDI_ESTI;1096.76344086;A
A;ES613;2010;PARC_MEDI_ESTI;1109.439772146;A
A;ES613;2009;PARC_MEDI_ESTI;1486.38396624;A
A;ES613;2008;PARC_MEDI_ESTI;1530.57373758;A
A;ES613;2007;PARC_MEDI_ESTI;1963.00988171;A
A;ES614;2020;PARC_MEDI_ESTI;2153.844604543;A
A;ES614;2019;PARC_MEDI_ESTI;2667.234117906;A
A;ES614;2018;PARC_MEDI_ESTI;2636.694474644;A
A;ES614;2017;PARC_MEDI_ESTI;2605.31300847;A
A;ES614;2016;PARC_MEDI_ESTI;2767.90219532;A
A;ES614;2015;PARC_MEDI_ESTI;2645.01436774;A
A;ES614;2014;PARC_MEDI_ESTI;2528.23427983;A
A;ES614;2013;PARC_MEDI_ESTI;2521.81907578;A
A;ES614;2012;PARC_MEDI_ESTI;2630.44193889;A
A;ES614;2011;PARC_MEDI_ESTI;2580.567741274;A
A;ES614;2010;PARC_MEDI_ESTI;2542.318484982;A
A;ES614;2009;PARC_MEDI_ESTI;2557.856780226;A
A;ES614;2008;PARC_MEDI_ESTI;2513.269428816;A
A;ES614;2007;PARC_MEDI_ESTI;2425.068193103;A
A;ES615;2020;PARC_MEDI_ESTI;3049.166920929;A
A;ES615;2019;PARC_MEDI_ESTI;4304.275053443;A
A;ES615;2018;PARC_MEDI_ESTI;3641.597501737;A
A;ES615;2017;PARC_MEDI_ESTI;3561.597558169;A
A;ES615;2016;PARC_MEDI_ESTI;4589.756170279;A
A;ES615;2015;PARC_MEDI_ESTI;4629.439673575;A
A;ES615;2014;PARC_MEDI_ESTI;4358.0993542;A
A;ES615;2013;PARC_MEDI_ESTI;4317.37381835;A
A;ES615;2012;PARC_MEDI_ESTI;4478.12184323;A
A;ES615;2011;PARC_MEDI_ESTI;4391.875090302;A
A;ES615;2010;PARC_MEDI_ESTI;5630.7028442;A
A;ES615;2009;PARC_MEDI_ESTI;5831.03552722;A
A;ES615;2008;PARC_MEDI_ESTI;5843.980764004;A
A;ES615;2007;PARC_MEDI_ESTI;5755.060165533;A
A;ES616;2020;PARC_MEDI_ESTI;820.807798281;A
A;ES616;2019;PARC_MEDI_ESTI;1369.215715076;A
A;ES616;2018;PARC_MEDI_ESTI;1345.59598398;A
A;ES616;2017;PARC_MEDI_ESTI;1361.98476104;A
A;ES616;2016;PARC_MEDI_ESTI;1511.83303885;A
A;ES616;2015;PARC_MEDI_ESTI;1541.492166;A
A;ES616;2014;PARC_MEDI_ESTI;1433.25759764;A
A;ES616;2013;PARC_MEDI_ESTI;1540.90992037;A
A;ES616;2012;PARC_MEDI_ESTI;1506.27640974;A
A;ES616;2011;PARC_MEDI_ESTI;1296.35610418;A
A;ES616;2010;PARC_MEDI_ESTI;1407.70368583;A
A;ES616;2009;PARC_MEDI_ESTI;1429.12899009;A
A;ES616;2008;PARC_MEDI_ESTI;1449.98316301;A
A;ES616;2007;PARC_MEDI_ESTI;1482.81855806;A
A;ES617;2020;PARC_MEDI_ESTI;4064.62397091;A
A;ES617;2019;PARC_MEDI_ESTI;4871.59253986;A
A;ES617;2018;PARC_MEDI_ESTI;4871.100686407;A
A;ES617;2017;PARC_MEDI_ESTI;4759.95425778;A
A;ES617;2016;PARC_MEDI_ESTI;4833.310022312;A
A;ES617;2015;PARC_MEDI_ESTI;4618.32511372;A
A;ES617;2014;PARC_MEDI_ESTI;4713.56312427;A
A;ES617;2013;PARC_MEDI_ESTI;4787.73745415;A
A;ES617;2012;PARC_MEDI_ESTI;4647.814173497;A
A;ES617;2011;PARC_MEDI_ESTI;4552.40149288;A
A;ES617;2010;PARC_MEDI_ESTI;4493.292629268;A
A;ES617;2009;PARC_MEDI_ESTI;4479.999617567;A
A;ES617;2008;PARC_MEDI_ESTI;4254.682054077;A
A;ES617;2007;PARC_MEDI_ESTI;4095.50098908;A
A;ES618;2020;PARC_MEDI_ESTI;421.274613897;A
A;ES618;2019;PARC_MEDI_ESTI;775.953774326;A
A;ES618;2018;PARC_MEDI_ESTI;679.86716003;A
A;ES618;2017;PARC_MEDI_ESTI;651.52309452;A
A;ES618;2016;PARC_MEDI_ESTI;514.66380297;A
A;ES618;2015;PARC_MEDI_ESTI;544.27716326;A
A;ES618;2014;PARC_MEDI_ESTI;627.82908618;A
A;ES618;2013;PARC_MEDI_ESTI;403.25680682;A
A;ES618;2012;PARC_MEDI_ESTI;396.12598077;A
A;ES618;2011;PARC_MEDI_ESTI;393.85022049;A
A;ES618;2010;PARC_MEDI_ESTI;449.56143034;A
A;ES618;2009;PARC_MEDI_ESTI;541.460713846;A
A;ES618;2008;PARC_MEDI_ESTI;1100.17402269;A
A;ES618;2007;PARC_MEDI_ESTI;1165.546638455;A
A;ES61;2020;PARC_MEDI_ESTI;17462.952601032;A
A;ES61;2019;PARC_MEDI_ESTI;22721.713460272;A
A;ES61;2018;PARC_MEDI_ESTI;21881.947656808;A
A;ES61;2017;PARC_MEDI_ESTI;21704.229453055;A
A;ES61;2016;PARC_MEDI_ESTI;23179.236077608;A
A;ES61;2015;PARC_MEDI_ESTI;22655.319000195;A
A;ES61;2014;PARC_MEDI_ESTI;22356.82046073;A
A;ES61;2013;PARC_MEDI_ESTI;22415.48124815;A
A;ES61;2012;PARC_MEDI_ESTI;22419.531120354;A
A;ES61;2011;PARC_MEDI_ESTI;21539.296125257;A
A;ES61;2010;PARC_MEDI_ESTI;22874.487552853;A
A;ES61;2009;PARC_MEDI_ESTI;23491.017536956;A
A;ES61;2008;PARC_MEDI_ESTI;23827.675950999;A
A;ES61;2007;PARC_MEDI_ESTI;24812.079919529;A
P;ES611;2021;PARC_MEDI_ESTI;3010.625885348;A
P;ES612;2021;PARC_MEDI_ESTI;4647.725789536;A
P;ES613;2021;PARC_MEDI_ESTI;968.599343377;A
P;ES614;2021;PARC_MEDI_ESTI;2399.346863843;A
P;ES615;2021;PARC_MEDI_ESTI;3762.334561017;A
P;ES616;2021;PARC_MEDI_ESTI;1087.975144212;A
P;ES617;2021;PARC_MEDI_ESTI;4723.621565063;A
P;ES618;2021;PARC_MEDI_ESTI;522.092126115;A
P;ES61;2021;PARC_MEDI_ESTI;21122.321278511;A
A;ES611;2020;PARC_OCUP;248141.067788688;A
A;ES611;2019;PARC_OCUP;298326.522184508;A
A;ES611;2018;PARC_OCUP;293512.294586;A
A;ES611;2017;PARC_OCUP;257816.037338;A
A;ES611;2016;PARC_OCUP;242585.765056;A
A;ES611;2015;PARC_OCUP;266388.8896995;A
A;ES611;2014;PARC_OCUP;251656.2022571;A
A;ES611;2013;PARC_OCUP;244977.5306758;A
A;ES611;2012;PARC_OCUP;232723.7101208;A
A;ES611;2011;PARC_OCUP;255714.7447065;A
A;ES611;2010;PARC_OCUP;249160.141342;A
A;ES611;2009;PARC_OCUP;235547.5535555;A
A;ES611;2008;PARC_OCUP;261548.1882275;A
A;ES611;2007;PARC_OCUP;252593.2267109;A
A;ES612;2020;PARC_OCUP;331988.235056173;A
A;ES612;2019;PARC_OCUP;489938.825131085;A
A;ES612;2018;PARC_OCUP;468519.38825;A
A;ES612;2017;PARC_OCUP;480052.885898;A
A;ES612;2016;PARC_OCUP;465041.63571;A
A;ES612;2015;PARC_OCUP;462902.5915893;A
A;ES612;2014;PARC_OCUP;437241.5289316;A
A;ES612;2013;PARC_OCUP;416531.7520982;A
A;ES612;2012;PARC_OCUP;410322.17275;A
A;ES612;2011;PARC_OCUP;414920.108076;A
A;ES612;2010;PARC_OCUP;400062.294569;A
A;ES612;2009;PARC_OCUP;411643.286658;A
A;ES612;2008;PARC_OCUP;413270.6114141;A
A;ES612;2007;PARC_OCUP;462034.531507;A
A;ES613;2020;PARC_OCUP;35176.0;A
A;ES613;2019;PARC_OCUP;64383.101018011;A
A;ES613;2018;PARC_OCUP;64303.461831;A
A;ES613;2017;PARC_OCUP;64021.931344;A
A;ES613;2016;PARC_OCUP;64336.553499;A
A;ES613;2015;PARC_OCUP;67919.0;A
A;ES613;2014;PARC_OCUP;66649.521545;A
A;ES613;2013;PARC_OCUP;67519.0;A
A;ES613;2012;PARC_OCUP;70739.0;A
A;ES613;2011;PARC_OCUP;77112.0;A
A;ES613;2010;PARC_OCUP;79804.85964344;A
A;ES613;2009;PARC_OCUP;74762.91139241;A
A;ES613;2008;PARC_OCUP;78539.5982645;A
A;ES613;2007;PARC_OCUP;81392.4699971;A
A;ES614;2020;PARC_OCUP;168580.738838976;A
A;ES614;2019;PARC_OCUP;262552.231694401;A
A;ES614;2018;PARC_OCUP;230888.5113687;A
A;ES614;2017;PARC_OCUP;235316.155834;A
A;ES614;2016;PARC_OCUP;222663.104361;A
A;ES614;2015;PARC_OCUP;197947.535955;A
A;ES614;2014;PARC_OCUP;162080.125573;A
A;ES614;2013;PARC_OCUP;158211.041137;A
A;ES614;2012;PARC_OCUP;173316.13184;A
A;ES614;2011;PARC_OCUP;186467.9410732;A
A;ES614;2010;PARC_OCUP;198453.181184;A
A;ES614;2009;PARC_OCUP;218820.854544;A
A;ES614;2008;PARC_OCUP;227952.944336;A
A;ES614;2007;PARC_OCUP;200864.946359;A
A;ES615;2020;PARC_OCUP;262645.907678368;A
A;ES615;2019;PARC_OCUP;394970.247596264;A
A;ES615;2018;PARC_OCUP;332815.73072;A
A;ES615;2017;PARC_OCUP;311095.48693;A
A;ES615;2016;PARC_OCUP;411535.58906;A
A;ES615;2015;PARC_OCUP;396562.401418;A
A;ES615;2014;PARC_OCUP;390558.0262;A
A;ES615;2013;PARC_OCUP;372186.814193;A
A;ES615;2012;PARC_OCUP;331334.522779;A
A;ES615;2011;PARC_OCUP;330729.074218;A
A;ES615;2010;PARC_OCUP;399945.36664;A
A;ES615;2009;PARC_OCUP;409127.83159;A
A;ES615;2008;PARC_OCUP;397733.4837741;A
A;ES615;2007;PARC_OCUP;409166.31205;A
A;ES616;2020;PARC_OCUP;58210.584171793;A
A;ES616;2019;PARC_OCUP;76498.033433428;A
A;ES616;2018;PARC_OCUP;76843.0;A
A;ES616;2017;PARC_OCUP;73632.0;A
A;ES616;2016;PARC_OCUP;74935.5658387;A
A;ES616;2015;PARC_OCUP;72075.494898;A
A;ES616;2014;PARC_OCUP;67995.4149262;A
A;ES616;2013;PARC_OCUP;66383.722938;A
A;ES616;2012;PARC_OCUP;66039.0;A
A;ES616;2011;PARC_OCUP;65749.0;A
A;ES616;2010;PARC_OCUP;74315.0;A
A;ES616;2009;PARC_OCUP;79205.996779;A
A;ES616;2008;PARC_OCUP;79154.0;A
A;ES616;2007;PARC_OCUP;82995.0;A
A;ES617;2020;PARC_OCUP;456654.331537629;A
A;ES617;2019;PARC_OCUP;723131.828507824;A
A;ES617;2018;PARC_OCUP;707897.09582;A
A;ES617;2017;PARC_OCUP;695557.076531;A
A;ES617;2016;PARC_OCUP;652223.2317694;A
A;ES617;2015;PARC_OCUP;612571.01691;A
A;ES617;2014;PARC_OCUP;591800.0148826;A
A;ES617;2013;PARC_OCUP;574518.0056798;A
A;ES617;2012;PARC_OCUP;560549.709564;A
A;ES617;2011;PARC_OCUP;585450.095202;A
A;ES617;2010;PARC_OCUP;590623.4987906;A
A;ES617;2009;PARC_OCUP;622260.41083;A
A;ES617;2008;PARC_OCUP;614237.4471993;A
A;ES617;2007;PARC_OCUP;555255.977274;A
A;ES618;2020;PARC_OCUP;35026.761699346;A
A;ES618;2019;PARC_OCUP;62470.972962797;A
A;ES618;2018;PARC_OCUP;55247.93509;A
A;ES618;2017;PARC_OCUP;55334.555562;A
A;ES618;2016;PARC_OCUP;50380.917456;A
A;ES618;2015;PARC_OCUP;51581.339444;A
A;ES618;2014;PARC_OCUP;50606.461184;A
A;ES618;2013;PARC_OCUP;43116.792427;A
A;ES618;2012;PARC_OCUP;27540.2707666;A
A;ES618;2011;PARC_OCUP;31025.8906897;A
A;ES618;2010;PARC_OCUP;32156.2226352;A
A;ES618;2009;PARC_OCUP;50700.9974122;A
A;ES618;2008;PARC_OCUP;102953.320476;A
A;ES618;2007;PARC_OCUP;110917.5133258;A
A;ES61;2020;PARC_OCUP;1596423.626770973;A
A;ES61;2019;PARC_OCUP;2372271.762528318;A
A;ES61;2018;PARC_OCUP;2230027.4176657;A
A;ES61;2017;PARC_OCUP;2172826.129437;A
A;ES61;2016;PARC_OCUP;2183702.3627501;A
A;ES61;2015;PARC_OCUP;2127948.2699138;A
A;ES61;2014;PARC_OCUP;2018587.2954995;A
A;ES61;2013;PARC_OCUP;1943444.6591488;A
A;ES61;2012;PARC_OCUP;1872564.5178204;A
A;ES61;2011;PARC_OCUP;1947168.8539654;A
A;ES61;2010;PARC_OCUP;2024520.56480424;A
A;ES61;2009;PARC_OCUP;2102069.84276111;A
A;ES61;2008;PARC_OCUP;2175389.5936915;A
A;ES61;2007;PARC_OCUP;2155219.9772238;A
P;ES611;2021;PARC_OCUP;360874.778009074;A
P;ES612;2021;PARC_OCUP;533655.971630922;A
P;ES613;2021;PARC_OCUP;47070.808222638;A
P;ES614;2021;PARC_OCUP;219961.346300895;A
P;ES615;2021;PARC_OCUP;395447.923426544;A
P;ES616;2021;PARC_OCUP;80154.661503907;A
P;ES617;2021;PARC_OCUP;638292.635129723;A
P;ES618;2021;PARC_OCUP;51486.511710366;A
P;ES61;2021;PARC_OCUP;2326944.635934069;A
A;ES611;2020;GRAD_OCUP_PARC;30.777599237063743;A
A;ES611;2019;GRAD_OCUP_PARC;30.686663592274083;A
A;ES611;2018;GRAD_OCUP_PARC;30.30863186417835;A
A;ES611;2017;GRAD_OCUP_PARC;27.287723039240202;A
A;ES611;2016;GRAD_OCUP_PARC;25.80779219624267;A
A;ES611;2015;GRAD_OCUP_PARC;29.21673054012997;A
A;ES611;2014;GRAD_OCUP_PARC;27.045592724676716;A
A;ES611;2013;GRAD_OCUP_PARC;25.445096946768217;A
A;ES611;2012;GRAD_OCUP_PARC;24.22500928882737;A
A;ES611;2011;GRAD_OCUP_PARC;27.108597474937334;A
A;ES611;2010;GRAD_OCUP_PARC;26.5164654615741;A
A;ES611;2009;GRAD_OCUP_PARC;24.8458219581348;A
A;ES611;2008;GRAD_OCUP_PARC;28.424571062118524;A
A;ES611;2007;GRAD_OCUP_PARC;23.902484333401823;A
A;ES612;2020;GRAD_OCUP_PARC;27.400560106234508;A
A;ES612;2019;GRAD_OCUP_PARC;27.01259994555802;A
A;ES612;2018;GRAD_OCUP_PARC;25.845864506610635;A
A;ES612;2017;GRAD_OCUP_PARC;25.89795717583137;A
A;ES612;2016;GRAD_OCUP_PARC;23.937671207080903;A
A;ES612;2015;GRAD_OCUP_PARC;24.79974499605865;A
A;ES612;2014;GRAD_OCUP_PARC;23.551788081510033;A
A;ES612;2013;GRAD_OCUP_PARC;22.16469858836328;A
A;ES612;2012;GRAD_OCUP_PARC;22.1105886149872;A
A;ES612;2011;GRAD_OCUP_PARC;24.360353493537193;A
A;ES612;2010;GRAD_OCUP_PARC;23.351384163035785;A
A;ES612;2009;GRAD_OCUP_PARC;24.537546555817546;A
A;ES612;2008;GRAD_OCUP_PARC;24.304807962230008;A
A;ES612;2007;GRAD_OCUP_PARC;25.026965895254726;A
A;ES613;2020;GRAD_OCUP_PARC;10.959999999996267;A
A;ES613;2019;GRAD_OCUP_PARC;15.70507922954358;A
A;ES613;2018;GRAD_OCUP_PARC;15.829676613665999;A
A;ES613;2017;GRAD_OCUP_PARC;15.710788012754941;A
A;ES613;2016;GRAD_OCUP_PARC;15.830407022568549;A
A;ES613;2015;GRAD_OCUP_PARC;17.034593328033534;A
A;ES613;2014;GRAD_OCUP_PARC;16.795580770671;A
A;ES613;2013;GRAD_OCUP_PARC;17.06051627603472;A
A;ES613;2012;GRAD_OCUP_PARC;17.811826147223027;A
A;ES613;2011;GRAD_OCUP_PARC;19.237983308696297;A
A;ES613;2010;GRAD_OCUP_PARC;19.654363102101286;A
A;ES613;2009;GRAD_OCUP_PARC;13.766521653474317;A
A;ES613;2008;GRAD_OCUP_PARC;13.995847508490478;A
A;ES613;2007;GRAD_OCUP_PARC;11.358348472518756;A
A;ES614;2020;GRAD_OCUP_PARC;24.150000000006756;A
A;ES614;2019;GRAD_OCUP_PARC;26.954237617265548;A
A;ES614;2018;GRAD_OCUP_PARC;23.94198095333869;A
A;ES614;2017;GRAD_OCUP_PARC;24.728722548987673;A
A;ES614;2016;GRAD_OCUP_PARC;21.961637140096734;A
A;ES614;2015;GRAD_OCUP_PARC;20.47455330215332;A
A;ES614;2014;GRAD_OCUP_PARC;17.55172436375469;A
A;ES614;2013;GRAD_OCUP_PARC;17.16278533449273;A
A;ES614;2012;GRAD_OCUP_PARC;17.988545194906408;A
A;ES614;2011;GRAD_OCUP_PARC;19.773712090525972;A
A;ES614;2010;GRAD_OCUP_PARC;21.35189378543945;A
A;ES614;2009;GRAD_OCUP_PARC;23.409229113830023;A
A;ES614;2008;GRAD_OCUP_PARC;24.747246888194052;A
A;ES614;2007;GRAD_OCUP_PARC;22.63623629715821;A
A;ES615;2020;GRAD_OCUP_PARC;25.70000000000974;A
A;ES615;2019;GRAD_OCUP_PARC;25.08018007891711;A
A;ES615;2018;GRAD_OCUP_PARC;24.94018918388946;A
A;ES615;2017;GRAD_OCUP_PARC;23.93647017523442;A
A;ES615;2016;GRAD_OCUP_PARC;24.46909416949553;A
A;ES615;2015;GRAD_OCUP_PARC;23.41932830518902;A
A;ES615;2014;GRAD_OCUP_PARC;24.48843587425527;A
A;ES615;2013;GRAD_OCUP_PARC;23.55481763542668;A
A;ES615;2012;GRAD_OCUP_PARC;20.20517144011814;A
A;ES615;2011;GRAD_OCUP_PARC;20.59609030897552;A
A;ES615;2010;GRAD_OCUP_PARC;19.41057563030543;A
A;ES615;2009;GRAD_OCUP_PARC;19.165690666556547;A
A;ES615;2008;GRAD_OCUP_PARC;18.551508951138256;A
A;ES615;2007;GRAD_OCUP_PARC;19.423417150678446;A
A;ES616;2020;GRAD_OCUP_PARC;21.019997544727733;A
A;ES616;2019;GRAD_OCUP_PARC;15.213935087181452;A
A;ES616;2018;GRAD_OCUP_PARC;15.540751332021525;A
A;ES616;2017;GRAD_OCUP_PARC;14.740131598660666;A
A;ES616;2016;GRAD_OCUP_PARC;13.468876154200998;A
A;ES616;2015;GRAD_OCUP_PARC;12.733727769875673;A
A;ES616;2014;GRAD_OCUP_PARC;12.928781300648204;A
A;ES616;2013;GRAD_OCUP_PARC;11.739851428016154;A
A;ES616;2012;GRAD_OCUP_PARC;11.935905590464193;A
A;ES616;2011;GRAD_OCUP_PARC;13.821182436853158;A
A;ES616;2010;GRAD_OCUP_PARC;14.37702967893919;A
A;ES616;2009;GRAD_OCUP_PARC;15.09701774159047;A
A;ES616;2008;GRAD_OCUP_PARC;14.837227293432804;A
A;ES616;2007;GRAD_OCUP_PARC;15.231648192580892;A
A;ES617;2020;GRAD_OCUP_PARC;33.49141889891202;A
A;ES617;2019;GRAD_OCUP_PARC;40.67247032272123;A
A;ES617;2018;GRAD_OCUP_PARC;39.81105933330874;A
A;ES617;2017;GRAD_OCUP_PARC;40.02940412612605;A
A;ES617;2016;GRAD_OCUP_PARC;36.84383836817425;A
A;ES617;2015;GRAD_OCUP_PARC;36.33084450867498;A
A;ES617;2014;GRAD_OCUP_PARC;34.40553131289104;A
A;ES617;2013;GRAD_OCUP_PARC;32.86734919420038;A
A;ES617;2012;GRAD_OCUP_PARC;32.94904483074722;A
A;ES617;2011;GRAD_OCUP_PARC;35.219183579251656;A
A;ES617;2010;GRAD_OCUP_PARC;35.99473793777552;A
A;ES617;2009;GRAD_OCUP_PARC;38.04078545698029;A
A;ES617;2008;GRAD_OCUP_PARC;39.41217355614071;A
A;ES617;2007;GRAD_OCUP_PARC;37.13570367559961;A
A;ES618;2020;GRAD_OCUP_PARC;19.23000000000164;A
A;ES618;2019;GRAD_OCUP_PARC;22.011336302098204;A
A;ES618;2018;GRAD_OCUP_PARC;22.2193169980933;A
A;ES618;2017;GRAD_OCUP_PARC;23.212430832619937;A
A;ES618;2016;GRAD_OCUP_PARC;26.699756970087503;A
A;ES618;2015;GRAD_OCUP_PARC;25.921543463069018;A
A;ES618;2014;GRAD_OCUP_PARC;22.033335740889836;A
A;ES618;2013;GRAD_OCUP_PARC;29.16069510427117;A
A;ES618;2012;GRAD_OCUP_PARC;18.94865236006368;A
A;ES618;2011;GRAD_OCUP_PARC;21.53439038969725;A
A;ES618;2010;GRAD_OCUP_PARC;19.53830019527471;A
A;ES618;2009;GRAD_OCUP_PARC;25.644405694868638;A
A;ES618;2008;GRAD_OCUP_PARC;25.532452767079253;A
A;ES618;2007;GRAD_OCUP_PARC;25.924202416261;A
A;ES61;2020;GRAD_OCUP_PARC;27.19026380715462;A
A;ES61;2019;GRAD_OCUP_PARC;28.559865538985797;A
A;ES61;2018;GRAD_OCUP_PARC;27.861018505018777;A
A;ES61;2017;GRAD_OCUP_PARC;27.397112518074756;A
A;ES61;2016;GRAD_OCUP_PARC;25.695703437029284;A
A;ES61;2015;GRAD_OCUP_PARC;25.682864504716346;A
A;ES61;2014;GRAD_OCUP_PARC;24.691204433065767;A
A;ES61;2013;GRAD_OCUP_PARC;23.704549847014523;A
A;ES61;2012;GRAD_OCUP_PARC;22.793470369917625;A
A;ES61;2011;GRAD_OCUP_PARC;24.721429344959645;A
A;ES61;2010;GRAD_OCUP_PARC;24.19257851908003;A
A;ES61;2009;GRAD_OCUP_PARC;24.460184354157217;A
A;ES61;2008;GRAD_OCUP_PARC;24.890188430649474;A
A;ES61;2007;GRAD_OCUP_PARC;23.736522271374014;A
P;ES611;2021;GRAD_OCUP_PARC;32.72864598991928;A
P;ES612;2021;GRAD_OCUP_PARC;31.24338787897746;A
P;ES613;2021;GRAD_OCUP_PARC;13.282806763763604;A
P;ES614;2021;GRAD_OCUP_PARC;25.01898761433144;A
P;ES615;2021;GRAD_OCUP_PARC;28.67974579313933;A
P;ES616;2021;GRAD_OCUP_PARC;20.02530628526899;A
P;ES617;2021;GRAD_OCUP_PARC;36.925717145334794;A
P;ES618;2021;GRAD_OCUP_PARC;26.04759366743931;A
P;ES61;2021;GRAD_OCUP_PARC;30.032283814119037;A
A;ES611;2020;GRAD_OCUP_PARC_FIN_SEMA;30.370000000001603;A
A;ES611;2019;GRAD_OCUP_PARC_FIN_SEMA;33.972549493315285;A
A;ES611;2018;GRAD_OCUP_PARC_FIN_SEMA;30.826420052721463;A
A;ES611;2017;GRAD_OCUP_PARC_FIN_SEMA;30.951365341515697;A
A;ES611;2016;GRAD_OCUP_PARC_FIN_SEMA;29.07192535917982;A
A;ES611;2015;GRAD_OCUP_PARC_FIN_SEMA;30.479334282614996;A
A;ES611;2014;GRAD_OCUP_PARC_FIN_SEMA;30.034932392150523;A
A;ES611;2013;GRAD_OCUP_PARC_FIN_SEMA;28.174731336899377;A
A;ES611;2012;GRAD_OCUP_PARC_FIN_SEMA;25.353402274221366;A
A;ES611;2011;GRAD_OCUP_PARC_FIN_SEMA;27.56151527272318;A
A;ES611;2010;GRAD_OCUP_PARC_FIN_SEMA;28.39519078479654;A
A;ES611;2009;GRAD_OCUP_PARC_FIN_SEMA;27.304864007416285;A
A;ES611;2008;GRAD_OCUP_PARC_FIN_SEMA;28.19063999588013;A
A;ES611;2007;GRAD_OCUP_PARC_FIN_SEMA;27.262688789905646;A
A;ES612;2020;GRAD_OCUP_PARC_FIN_SEMA;31.659999999998647;A
A;ES612;2019;GRAD_OCUP_PARC_FIN_SEMA;32.83841507803898;A
A;ES612;2018;GRAD_OCUP_PARC_FIN_SEMA;30.91047929190711;A
A;ES612;2017;GRAD_OCUP_PARC_FIN_SEMA;32.286391575566064;A
A;ES612;2016;GRAD_OCUP_PARC_FIN_SEMA;28.89016647032635;A
A;ES612;2015;GRAD_OCUP_PARC_FIN_SEMA;29.119917931644327;A
A;ES612;2014;GRAD_OCUP_PARC_FIN_SEMA;27.914763628337255;A
A;ES612;2013;GRAD_OCUP_PARC_FIN_SEMA;24.50118448734112;A
A;ES612;2012;GRAD_OCUP_PARC_FIN_SEMA;25.38672791893496;A
A;ES612;2011;GRAD_OCUP_PARC_FIN_SEMA;29.948124405882044;A
A;ES612;2010;GRAD_OCUP_PARC_FIN_SEMA;29.161935617568297;A
A;ES612;2009;GRAD_OCUP_PARC_FIN_SEMA;31.159165922469914;A
A;ES612;2008;GRAD_OCUP_PARC_FIN_SEMA;31.12450854246824;A
A;ES612;2007;GRAD_OCUP_PARC_FIN_SEMA;33.16934077788199;A
A;ES613;2020;GRAD_OCUP_PARC_FIN_SEMA;12.129999999987414;A
A;ES613;2019;GRAD_OCUP_PARC_FIN_SEMA;17.343596023682338;A
A;ES613;2018;GRAD_OCUP_PARC_FIN_SEMA;17.547096603742027;A
A;ES613;2017;GRAD_OCUP_PARC_FIN_SEMA;17.085235575984793;A
